CMDLINE python particle_weight.py
MEM 756.812500 1626202199.9377
MEM 743.250000 1626202200.0459
MEM 703.828125 1626202200.1493
MEM 655.152344 1626202200.2556
MEM 639.035156 1626202200.3644
MEM 616.046875 1626202200.4748
MEM 622.128906 1626202200.5820
MEM 629.078125 1626202200.6913
MEM 636.667969 1626202200.8022
MEM 652.929688 1626202200.9113
MEM 665.726562 1626202201.0193
MEM 677.375000 1626202201.1275
MEM 688.410156 1626202201.2390
MEM 704.847656 1626202201.3465
MEM 721.777344 1626202201.4554
MEM 740.718750 1626202201.5609
MEM 734.960938 1626202201.6808
MEM 729.113281 1626202201.7903
MEM 707.378906 1626202201.9042
MEM 702.132812 1626202202.0096
MEM 691.355469 1626202202.1360
MEM 705.507812 1626202202.2460
MEM 679.175781 1626202202.3566
MEM 692.957031 1626202202.4655
MEM 694.113281 1626202202.5966
MEM 709.367188 1626202202.7113
MEM 713.648438 1626202202.8179
MEM 735.746094 1626202202.9278
MEM 758.917969 1626202203.0361
MEM 740.296875 1626202203.1446
MEM 737.687500 1626202203.2494
MEM 720.687500 1626202203.3552
MEM 687.503906 1626202203.4592
MEM 684.730469 1626202203.5629
MEM 688.894531 1626202203.6667
MEM 693.386719 1626202203.7748
MEM 678.316406 1626202203.8805
MEM 657.953125 1626202203.9884
MEM 657.550781 1626202204.0946
MEM 661.671875 1626202204.1998
MEM 667.257812 1626202204.3194
MEM 679.730469 1626202204.4269
MEM 681.558594 1626202204.5357
MEM 660.792969 1626202204.6470
MEM 635.644531 1626202204.7543
MEM 643.371094 1626202204.8621
MEM 650.292969 1626202204.9658
MEM 658.324219 1626202205.0714
MEM 670.910156 1626202205.1794
MEM 695.425781 1626202205.2872
MEM 720.398438 1626202205.3935
MEM 746.746094 1626202205.5005
MEM 769.753906 1626202205.6071
MEM 790.878906 1626202205.7147
MEM 786.320312 1626202205.8329
MEM 768.660156 1626202205.9422
MEM 765.152344 1626202206.0488
MEM 748.285156 1626202206.1569
MEM 731.128906 1626202206.2640
MEM 703.675781 1626202206.3774
MEM 684.207031 1626202206.4966
MEM 687.750000 1626202206.6028
MEM 688.406250 1626202206.7073
MEM 692.140625 1626202206.8125
MEM 701.343750 1626202206.9218
MEM 710.140625 1626202207.0297
MEM 719.171875 1626202207.1364
MEM 729.250000 1626202207.2461
MEM 738.625000 1626202207.3535
MEM 745.773438 1626202207.4634
MEM 718.589844 1626202207.5700
MEM 677.023438 1626202207.6790
MEM 641.062500 1626202207.7923
MEM 602.890625 1626202207.9042
MEM 584.726562 1626202208.0116
MEM 578.949219 1626202208.1259
MEM 582.597656 1626202208.2337
MEM 586.480469 1626202208.3430
MEM 597.085938 1626202208.4477
MEM 606.953125 1626202208.5566
MEM 614.039062 1626202208.6652
MEM 621.750000 1626202208.7728
MEM 637.648438 1626202208.8801
MEM 657.339844 1626202208.9875
MEM 663.667969 1626202209.0971
MEM 636.289062 1626202209.2189
MEM 622.773438 1626202209.3268
MEM 608.144531 1626202209.4379
MEM 612.941406 1626202209.5457
MEM 636.144531 1626202209.6551
MEM 654.164062 1626202209.7600
MEM 659.257812 1626202209.8669
MEM 635.777344 1626202209.9728
MEM 593.730469 1626202210.0827
MEM 562.523438 1626202210.1905
MEM 535.179688 1626202210.2943
MEM 521.382812 1626202210.3984
MEM 531.753906 1626202210.5024
MEM 541.066406 1626202210.6112
MEM 543.832031 1626202210.7194
MEM 547.652344 1626202210.8285
MEM 553.253906 1626202210.9363
MEM 567.488281 1626202211.0445
MEM 582.882812 1626202211.1537
MEM 589.246094 1626202211.2778
MEM 583.195312 1626202211.3900
MEM 587.914062 1626202211.5004
MEM 585.343750 1626202211.6102
MEM 589.996094 1626202211.7159
MEM 568.773438 1626202211.8244
MEM 558.472656 1626202211.9405
MEM 558.722656 1626202212.0720
MEM 559.160156 1626202212.2148
MEM 571.148438 1626202212.3197
MEM 584.761719 1626202212.4319
MEM 586.171875 1626202212.5517
MEM 588.359375 1626202212.6588
MEM 561.351562 1626202212.7823
MEM 562.875000 1626202212.8907
MEM 577.933594 1626202212.9986
MEM 572.648438 1626202213.1064
MEM 545.417969 1626202213.2193
MEM 516.750000 1626202213.3531
MEM 519.539062 1626202213.4637
MEM 519.746094 1626202213.5697
MEM 520.546875 1626202213.6919
MEM 530.214844 1626202213.8066
MEM 534.238281 1626202213.9383
MEM 536.234375 1626202214.0593
MEM 534.683594 1626202214.1795
MEM 542.035156 1626202214.2888
MEM 519.300781 1626202214.3971
MEM 519.710938 1626202214.5140
MEM 523.664062 1626202214.6280
MEM 528.359375 1626202214.7393
MEM 539.566406 1626202214.8499
MEM 534.437500 1626202214.9602
MEM 529.449219 1626202215.0701
MEM 530.179688 1626202215.1795
MEM 533.414062 1626202215.2905
MEM 550.140625 1626202215.4018
MEM 548.964844 1626202215.5076
MEM 515.039062 1626202215.6157
MEM 477.179688 1626202215.7329
MEM 441.726562 1626202215.8620
MEM 443.136719 1626202215.9779
MEM 444.625000 1626202216.0973
MEM 446.105469 1626202216.2154
MEM 459.992188 1626202216.3206
MEM 472.648438 1626202216.4297
MEM 469.519531 1626202216.5498
MEM 482.519531 1626202216.6607
MEM 499.453125 1626202216.7717
MEM 467.496094 1626202216.8876
MEM 422.062500 1626202216.9964
MEM 401.257812 1626202217.1133
MEM 395.515625 1626202217.2317
MEM 386.531250 1626202217.3427
MEM 382.410156 1626202217.4504
MEM 382.628906 1626202217.5564
MEM 385.613281 1626202217.6790
MEM 387.636719 1626202217.7958
MEM 387.636719 1626202217.9720
MEM 401.671875 1626202218.0813
MEM 412.906250 1626202218.1882
MEM 418.652344 1626202218.2971
MEM 427.269531 1626202218.4012
MEM 444.042969 1626202218.5124
MEM 447.718750 1626202218.6203
MEM 464.109375 1626202218.7270
MEM 465.929688 1626202218.8351
MEM 465.656250 1626202218.9412
MEM 463.210938 1626202219.0503
MEM 473.375000 1626202219.1608
MEM 472.332031 1626202219.2688
MEM 472.425781 1626202219.3750
MEM 475.929688 1626202219.4854
MEM 466.304688 1626202219.5955
MEM 479.468750 1626202219.7041
MEM 485.742188 1626202219.8179
MEM 485.457031 1626202219.9237
MEM 478.308594 1626202220.0326
MEM 444.832031 1626202220.1394
MEM 428.714844 1626202220.2580
MEM 437.585938 1626202220.3681
MEM 439.003906 1626202220.4782
MEM 444.789062 1626202220.5944
MEM 446.531250 1626202220.7156
MEM 456.398438 1626202220.8309
MEM 464.750000 1626202220.9508
MEM 471.660156 1626202221.0588
MEM 446.769531 1626202221.1880
MEM 455.988281 1626202221.2961
MEM 439.910156 1626202221.4118
MEM 453.179688 1626202221.5200
MEM 453.074219 1626202221.6271
MEM 461.371094 1626202221.7360
MEM 478.085938 1626202221.8421
MEM 470.707031 1626202221.9583
MEM 472.339844 1626202222.0731
MEM 464.593750 1626202222.2063
MEM 471.792969 1626202222.3192
MEM 479.578125 1626202222.4272
MEM 486.171875 1626202222.5349
MEM 500.898438 1626202222.6425
MEM 517.769531 1626202222.7502
MEM 535.980469 1626202222.8588
MEM 552.878906 1626202222.9688
MEM 561.976562 1626202223.0750
MEM 579.574219 1626202223.1856
MEM 581.707031 1626202223.3069
MEM 586.460938 1626202223.4182
MEM 598.664062 1626202223.5248
MEM 611.468750 1626202223.6344
MEM 612.312500 1626202223.7499
MEM 626.128906 1626202223.8597
MEM 637.285156 1626202223.9661
MEM 626.054688 1626202224.0734
MEM 633.914062 1626202224.1794
MEM 643.863281 1626202224.2884
MEM 652.718750 1626202224.3941
MEM 665.046875 1626202224.4979
MEM 678.000000 1626202224.6328
MEM 680.351562 1626202224.7468
MEM 689.984375 1626202224.8634
MEM 704.207031 1626202224.9747
MEM 715.785156 1626202225.0859
MEM 731.253906 1626202225.1915
MEM 736.363281 1626202225.2957
MEM 731.285156 1626202225.4068
MEM 737.695312 1626202225.5163
MEM 733.429688 1626202225.6230
MEM 725.011719 1626202225.7278
MEM 738.550781 1626202225.8368
MEM 726.070312 1626202225.9411
MEM 712.152344 1626202226.0461
MEM 702.140625 1626202226.1550
MEM 691.179688 1626202226.2649
MEM 698.050781 1626202226.3761
MEM 690.390625 1626202226.4839
MEM 688.003906 1626202226.5912
MEM 661.101562 1626202226.6994
MEM 647.828125 1626202226.8082
MEM 634.511719 1626202226.9173
MEM 629.070312 1626202227.0244
MEM 635.386719 1626202227.1320
MEM 618.812500 1626202227.2423
MEM 614.554688 1626202227.3493
MEM 611.773438 1626202227.4533
MEM 618.070312 1626202227.5620
MEM 625.683594 1626202227.6704
MEM 629.847656 1626202227.7813
MEM 634.949219 1626202227.8942
MEM 645.867188 1626202228.0188
MEM 658.800781 1626202228.1240
MEM 661.148438 1626202228.2321
MEM 652.093750 1626202228.3417
MEM 637.269531 1626202228.4582
MEM 608.921875 1626202228.5687
MEM 591.753906 1626202228.7021
MEM 578.937500 1626202228.8222
MEM 581.671875 1626202228.9759
MEM 581.976562 1626202229.1106
MEM 586.363281 1626202229.2173
MEM 588.238281 1626202229.3304
MEM 598.187500 1626202229.4399
MEM 605.289062 1626202229.6009
MEM 617.300781 1626202229.7090
MEM 635.515625 1626202229.8171
MEM 640.507812 1626202229.9238
MEM 654.691406 1626202230.0319
MEM 664.437500 1626202230.1649
MEM 668.046875 1626202230.2760
MEM 674.605469 1626202230.3984
MEM 679.421875 1626202230.5163
MEM 690.875000 1626202230.6242
MEM 695.031250 1626202230.7324
MEM 716.550781 1626202230.8409
MEM 708.828125 1626202230.9491
MEM 705.445312 1626202231.0576
MEM 709.679688 1626202231.1668
MEM 710.371094 1626202231.2819
MEM 724.105469 1626202231.3918
MEM 735.128906 1626202231.4993
MEM 727.757812 1626202231.6099
MEM 730.523438 1626202231.7181
MEM 747.996094 1626202231.8216
MEM 774.761719 1626202231.9259
MEM 799.699219 1626202232.0354
MEM 814.355469 1626202232.1994
MEM 831.453125 1626202232.3048
MEM 847.398438 1626202232.4115
MEM 873.183594 1626202232.5185
MEM 890.054688 1626202232.6259
MEM 894.562500 1626202232.7438
MEM 871.437500 1626202232.8542
MEM 859.710938 1626202232.9630
MEM 832.324219 1626202233.0688
MEM 813.324219 1626202233.1742
MEM 810.511719 1626202233.2826
MEM 785.550781 1626202233.3934
MEM 768.300781 1626202233.5074
MEM 736.500000 1626202233.6387
MEM 702.179688 1626202233.7488
MEM 670.203125 1626202233.8855
MEM 676.851562 1626202233.9935
MEM 653.015625 1626202234.0999
MEM 636.851562 1626202234.2099
MEM 633.851562 1626202234.3160
MEM 622.070312 1626202234.4245
MEM 604.250000 1626202234.5309
MEM 575.082031 1626202234.6407
MEM 557.160156 1626202234.7511
MEM 549.597656 1626202234.8732
MEM 565.070312 1626202234.9798
MEM 551.902344 1626202235.0923
MEM 555.289062 1626202235.1995
MEM 535.421875 1626202235.3059
MEM 543.136719 1626202235.4149
MEM 560.839844 1626202235.5206
MEM 572.164062 1626202235.6250
MEM 568.355469 1626202235.7372
MEM 574.070312 1626202235.8445
MEM 583.144531 1626202235.9486
MEM 577.019531 1626202236.0531
MEM 569.312500 1626202236.1623
MEM 547.570312 1626202236.2692
MEM 545.929688 1626202236.3762
MEM 554.609375 1626202236.4840
MEM 562.425781 1626202236.5973
MEM 556.730469 1626202236.7042
MEM 542.406250 1626202236.8144
MEM 537.210938 1626202236.9202
MEM 540.117188 1626202237.0279
MEM 533.113281 1626202237.1386
MEM 520.214844 1626202237.2439
MEM 504.671875 1626202237.3506
MEM 495.117188 1626202237.4634
MEM 503.339844 1626202237.5747
MEM 510.738281 1626202237.6838
MEM 525.167969 1626202237.7911
MEM 546.609375 1626202237.8976
MEM 568.167969 1626202238.0066
MEM 588.089844 1626202238.1151
MEM 608.039062 1626202238.2234
MEM 617.972656 1626202238.3345
MEM 638.039062 1626202238.4418
MEM 647.109375 1626202238.5461
MEM 631.816406 1626202238.6504
MEM 630.160156 1626202238.7610
MEM 635.457031 1626202238.8660
MEM 622.191406 1626202238.9764
MEM 620.308594 1626202239.0838
MEM 611.566406 1626202239.1948
MEM 603.878906 1626202239.2991
MEM 618.582031 1626202239.4053
MEM 615.871094 1626202239.5118
MEM 604.230469 1626202239.6260
MEM 596.980469 1626202239.7393
MEM 594.277344 1626202239.8664
MEM 611.066406 1626202239.9731
MEM 604.710938 1626202240.0968
MEM 601.652344 1626202240.2015
MEM 584.957031 1626202240.3201
MEM 572.320312 1626202240.4314
MEM 579.226562 1626202240.5426
MEM 571.820312 1626202240.6503
MEM 554.910156 1626202240.7591
MEM 553.066406 1626202240.8686
MEM 549.570312 1626202240.9883
MEM 559.160156 1626202241.0935
MEM 567.363281 1626202241.2005
MEM 575.570312 1626202241.3253
MEM 592.136719 1626202241.4355
MEM 607.011719 1626202241.5420
MEM 625.167969 1626202241.6497
MEM 642.207031 1626202241.7557
MEM 657.957031 1626202241.8639
MEM 659.378906 1626202241.9708
MEM 639.824219 1626202242.0785
MEM 644.089844 1626202242.1957
MEM 640.023438 1626202242.3029
MEM 634.003906 1626202242.4125
MEM 617.328125 1626202242.5185
MEM 600.562500 1626202242.6249
MEM 590.445312 1626202242.7336
MEM 569.257812 1626202242.8412
MEM 556.027344 1626202242.9786
MEM 561.621094 1626202243.0909
MEM 563.976562 1626202243.2208
MEM 571.019531 1626202243.3311
MEM 581.144531 1626202243.4420
MEM 594.539062 1626202243.5481
MEM 609.558594 1626202243.6594
MEM 625.316406 1626202243.7660
MEM 629.578125 1626202243.8815
MEM 636.824219 1626202243.9903
MEM 652.277344 1626202244.0976
MEM 667.070312 1626202244.2060
MEM 685.871094 1626202244.3144
MEM 691.730469 1626202244.4293
MEM 692.605469 1626202244.5905
MEM 708.488281 1626202244.6956
MEM 726.230469 1626202244.8022
MEM 729.750000 1626202244.9662
MEM 731.328125 1626202245.0758
MEM 744.117188 1626202245.1877
MEM 757.316406 1626202245.2995
MEM 772.632812 1626202245.4087
MEM 794.109375 1626202245.5237
MEM 812.574219 1626202245.6313
MEM 831.187500 1626202245.7443
MEM 846.488281 1626202245.8562
MEM 857.695312 1626202245.9659
MEM 843.300781 1626202246.0725
MEM 851.042969 1626202246.2036
MEM 871.730469 1626202246.3143
MEM 877.085938 1626202246.4195
MEM 868.367188 1626202246.5277
MEM 857.046875 1626202246.6439
MEM 853.789062 1626202246.7599
MEM 865.546875 1626202246.8749
MEM 871.875000 1626202246.9962
MEM 874.171875 1626202247.1075
MEM 888.386719 1626202247.2165
MEM 903.617188 1626202247.3250
MEM 914.585938 1626202247.4369
MEM 896.101562 1626202247.5488
MEM 898.289062 1626202247.6525
MEM 907.089844 1626202247.7623
MEM 899.867188 1626202247.8678
MEM 876.265625 1626202247.9756
MEM 851.894531 1626202248.0874
MEM 817.410156 1626202248.1932
MEM 783.941406 1626202248.3042
MEM 784.652344 1626202248.4131
MEM 782.687500 1626202248.5227
MEM 785.742188 1626202248.6270
MEM 773.398438 1626202248.7349
MEM 760.105469 1626202248.8433
MEM 754.496094 1626202248.9480
MEM 732.921875 1626202249.0569
MEM 719.085938 1626202249.1660
MEM 708.097656 1626202249.2748
MEM 699.769531 1626202249.3864
MEM 714.265625 1626202249.4928
MEM 720.207031 1626202249.5968
MEM 714.511719 1626202249.7006
MEM 700.171875 1626202249.8120
MEM 679.515625 1626202249.9158
MEM 685.828125 1626202250.0242
MEM 706.761719 1626202250.1278
MEM 724.816406 1626202250.2342
MEM 744.113281 1626202250.3441
MEM 768.496094 1626202250.4502
MEM 790.925781 1626202250.5597
MEM 813.316406 1626202250.6649
MEM 816.750000 1626202250.7697
MEM 808.003906 1626202250.8742
MEM 782.070312 1626202250.9789
MEM 748.886719 1626202251.0876
MEM 714.003906 1626202251.1943
MEM 685.246094 1626202251.2995
MEM 654.601562 1626202251.4089
MEM 637.273438 1626202251.5180
MEM 628.683594 1626202251.6264
MEM 605.945312 1626202251.7435
MEM 599.332031 1626202251.8664
MEM 614.640625 1626202251.9710
MEM 592.671875 1626202252.0795
MEM 571.738281 1626202252.1880
MEM 563.859375 1626202252.2962
MEM 569.210938 1626202252.4001
MEM 580.988281 1626202252.5373
MEM 596.242188 1626202252.6428
MEM 613.007812 1626202252.7474
MEM 641.734375 1626202252.8524
MEM 659.398438 1626202252.9623
MEM 675.570312 1626202253.0661
MEM 696.128906 1626202253.1694
MEM 711.000000 1626202253.2786
MEM 729.109375 1626202253.3900
MEM 727.699219 1626202253.4956
MEM 733.390625 1626202253.6058
MEM 724.851562 1626202253.7158
MEM 720.457031 1626202253.8199
MEM 707.363281 1626202253.9314
MEM 683.562500 1626202254.0432
MEM 655.062500 1626202254.1584
MEM 655.480469 1626202254.2656
MEM 672.777344 1626202254.3733
MEM 642.417969 1626202254.4797
MEM 623.324219 1626202254.6007
MEM 596.335938 1626202254.7271
MEM 565.183594 1626202254.8690
MEM 531.796875 1626202254.9780
MEM 536.582031 1626202255.0881
MEM 546.152344 1626202255.1957
MEM 553.812500 1626202255.3018
MEM 562.207031 1626202255.4122
MEM 570.246094 1626202255.5176
MEM 575.855469 1626202255.6247
MEM 589.621094 1626202255.7330
MEM 605.152344 1626202255.8452
MEM 619.347656 1626202255.9527
MEM 633.660156 1626202256.0591
MEM 643.964844 1626202256.1663
MEM 643.468750 1626202256.2743
MEM 629.003906 1626202256.3809
MEM 625.492188 1626202256.4883
MEM 605.312500 1626202256.6192
MEM 598.687500 1626202256.7267
MEM 586.031250 1626202256.8367
MEM 566.000000 1626202256.9473
MEM 539.390625 1626202257.0844
MEM 548.257812 1626202257.1928
MEM 540.894531 1626202257.2980
MEM 529.156250 1626202257.4059
MEM 538.226562 1626202257.5129
MEM 546.125000 1626202257.6287
MEM 562.238281 1626202257.7379
MEM 579.625000 1626202257.8470
MEM 597.570312 1626202257.9528
MEM 621.875000 1626202258.0634
MEM 637.785156 1626202258.1720
MEM 651.867188 1626202258.2817
MEM 648.500000 1626202258.3913
MEM 652.171875 1626202258.5055
MEM 652.949219 1626202258.6116
MEM 660.941406 1626202258.7198
MEM 673.707031 1626202258.8264
MEM 672.730469 1626202258.9363
MEM 685.984375 1626202259.0454
MEM 677.304688 1626202259.1530
MEM 680.453125 1626202259.2659
MEM 675.511719 1626202259.4267
MEM 681.648438 1626202259.5628
MEM 688.359375 1626202259.6668
MEM 705.859375 1626202259.7827
MEM 722.156250 1626202259.8909
MEM 742.695312 1626202259.9981
MEM 714.730469 1626202260.1123
MEM 681.832031 1626202260.2224
MEM 655.570312 1626202260.4162
MEM 664.093750 1626202260.5235
MEM 673.687500 1626202260.6306
MEM 686.394531 1626202260.7412
MEM 705.179688 1626202260.8488
MEM 713.488281 1626202260.9556
MEM 705.835938 1626202261.0647
MEM 695.503906 1626202261.1947
MEM 690.390625 1626202261.3083
MEM 691.621094 1626202261.4170
MEM 705.089844 1626202261.5242
MEM 720.316406 1626202261.6358
MEM 731.824219 1626202261.7431
MEM 743.421875 1626202261.8490
MEM 743.855469 1626202261.9814
MEM 756.394531 1626202262.0931
MEM 766.132812 1626202262.2074
MEM 773.636719 1626202262.3212
MEM 787.058594 1626202262.4254
MEM 796.019531 1626202262.5339
MEM 776.148438 1626202262.6406
MEM 769.371094 1626202262.7643
MEM 762.535156 1626202262.8718
MEM 747.417969 1626202263.0017
MEM 756.667969 1626202263.1102
MEM 768.363281 1626202263.2164
MEM 763.281250 1626202263.3256
MEM 752.328125 1626202263.4335
MEM 738.046875 1626202263.5387
MEM 733.816406 1626202263.6448
MEM 724.824219 1626202263.7766
MEM 738.750000 1626202263.8889
MEM 729.218750 1626202264.0160
MEM 735.898438 1626202264.1359
MEM 756.667969 1626202264.2407
MEM 767.578125 1626202264.3490
MEM 780.468750 1626202264.4569
MEM 791.562500 1626202264.5689
MEM 788.742188 1626202264.6772
MEM 756.175781 1626202264.7845
MEM 720.765625 1626202264.8902
MEM 693.394531 1626202265.0002
MEM 669.117188 1626202265.1082
MEM 670.835938 1626202265.2170
MEM 677.718750 1626202265.3461
MEM 678.363281 1626202265.4634
MEM 695.648438 1626202265.5717
MEM 713.355469 1626202265.6791
MEM 727.960938 1626202265.7875
MEM 746.671875 1626202265.8951
MEM 761.054688 1626202266.0008
MEM 763.164062 1626202266.2430
MEM 782.230469 1626202266.3508
MEM 798.890625 1626202266.4611
MEM 815.375000 1626202266.5679
MEM 833.472656 1626202266.6764
MEM 847.457031 1626202266.7850
MEM 866.726562 1626202266.8923
MEM 868.500000 1626202267.0024
MEM 865.074219 1626202267.1126
MEM 849.171875 1626202267.2170
MEM 848.070312 1626202267.3228
MEM 843.300781 1626202267.4280
MEM 849.855469 1626202267.5402
MEM 839.023438 1626202267.6445
MEM 827.046875 1626202267.7498
MEM 817.871094 1626202267.8605
MEM 805.941406 1626202267.9667
MEM 815.789062 1626202268.0869
MEM 826.679688 1626202268.1999
MEM 835.609375 1626202268.3056
MEM 846.289062 1626202268.4126
MEM 859.996094 1626202268.5175
MEM 873.734375 1626202268.6263
MEM 864.925781 1626202268.7440
MEM 874.781250 1626202268.8502
MEM 829.000000 1626202268.9599
MEM 838.828125 1626202269.0707
MEM 838.921875 1626202269.1969
MEM 847.417969 1626202269.3016
MEM 854.582031 1626202269.4126
MEM 870.710938 1626202269.5295
MEM 881.878906 1626202269.6369
MEM 872.203125 1626202269.7425
MEM 849.273438 1626202269.8505
MEM 837.351562 1626202269.9607
MEM 850.765625 1626202270.0657
MEM 875.140625 1626202270.1737
MEM 859.179688 1626202270.2823
MEM 845.929688 1626202270.3906
MEM 839.261719 1626202270.5246
MEM 854.238281 1626202270.6330
MEM 859.707031 1626202270.7410
MEM 845.816406 1626202270.8482
MEM 821.191406 1626202270.9518
MEM 786.933594 1626202271.0599
MEM 797.789062 1626202271.1711
MEM 784.859375 1626202271.2766
MEM 791.835938 1626202271.3867
MEM 763.507812 1626202271.4961
MEM 767.480469 1626202271.6052
MEM 757.730469 1626202271.7168
MEM 738.441406 1626202271.8279
MEM 714.660156 1626202271.9379
MEM 698.828125 1626202272.0439
MEM 694.402344 1626202272.1552
MEM 680.308594 1626202272.2631
MEM 644.378906 1626202272.3761
MEM 636.437500 1626202272.4834
MEM 622.859375 1626202272.5912
MEM 632.292969 1626202272.6968
MEM 608.949219 1626202272.8050
MEM 595.070312 1626202272.9160
MEM 600.492188 1626202273.0217
MEM 608.761719 1626202273.1322
MEM 619.125000 1626202273.2415
MEM 630.113281 1626202273.3478
MEM 647.546875 1626202273.4522
MEM 667.648438 1626202273.5617
MEM 686.894531 1626202273.6695
MEM 710.050781 1626202273.7749
MEM 728.015625 1626202273.8812
MEM 738.562500 1626202273.9952
MEM 721.613281 1626202274.1132
MEM 685.593750 1626202274.2435
MEM 677.101562 1626202274.3876
MEM 666.562500 1626202274.5022
MEM 656.296875 1626202274.6155
MEM 659.101562 1626202274.7402
MEM 642.703125 1626202274.8672
MEM 630.312500 1626202274.9844
MEM 638.660156 1626202275.0914
MEM 647.601562 1626202275.2127
MEM 626.273438 1626202275.3436
MEM 574.906250 1626202275.4495
MEM 535.621094 1626202275.5610
MEM 485.933594 1626202275.6926
MEM 487.207031 1626202275.8480
MEM 494.683594 1626202275.9574
MEM 503.566406 1626202276.0673
MEM 514.562500 1626202276.1710
MEM 531.609375 1626202276.2761
MEM 549.484375 1626202276.3844
MEM 573.085938 1626202276.4922
MEM 588.628906 1626202276.5970
MEM 597.214844 1626202276.7172
MEM 599.066406 1626202276.8468
MEM 613.597656 1626202276.9565
MEM 629.390625 1626202277.0728
MEM 601.601562 1626202277.1866
MEM 574.769531 1626202277.3594
MEM 569.015625 1626202277.4657
MEM 550.136719 1626202277.5703
MEM 542.253906 1626202277.6769
MEM 526.109375 1626202277.7862
MEM 499.996094 1626202277.8941
MEM 475.234375 1626202278.0024
MEM 487.152344 1626202278.1117
MEM 491.566406 1626202278.2311
MEM 496.328125 1626202278.3374
MEM 504.332031 1626202278.4429
MEM 515.722656 1626202278.5547
MEM 523.476562 1626202278.6659
MEM 537.203125 1626202278.7784
MEM 549.316406 1626202278.8881
MEM 568.589844 1626202278.9974
MEM 583.449219 1626202279.1076
MEM 596.121094 1626202279.2162
MEM 612.316406 1626202279.3260
MEM 631.589844 1626202279.4362
MEM 633.195312 1626202279.5485
MEM 626.074219 1626202279.6533
MEM 620.613281 1626202279.7686
MEM 611.582031 1626202279.8909
MEM 608.074219 1626202279.9957
MEM 608.535156 1626202280.1050
MEM 612.566406 1626202280.2118
MEM 609.421875 1626202280.3210
MEM 619.515625 1626202280.4259
MEM 618.796875 1626202280.5362
MEM 599.175781 1626202280.6427
MEM 567.703125 1626202280.7506
MEM 544.781250 1626202280.8591
MEM 535.351562 1626202280.9645
MEM 527.015625 1626202281.0719
MEM 541.167969 1626202281.1782
MEM 558.445312 1626202281.2890
MEM 554.660156 1626202281.3944
MEM 539.613281 1626202281.5013
MEM 535.910156 1626202281.6099
MEM 527.949219 1626202281.7182
MEM 518.171875 1626202281.8259
MEM 529.433594 1626202281.9350
MEM 543.636719 1626202282.0440
MEM 554.316406 1626202282.1495
MEM 558.105469 1626202282.2685
MEM 568.699219 1626202282.3753
MEM 575.429688 1626202282.4864
MEM 582.109375 1626202282.5926
MEM 595.773438 1626202282.7028
MEM 609.015625 1626202282.8095
MEM 623.187500 1626202282.9162
MEM 616.152344 1626202283.0226
MEM 606.878906 1626202283.1262
MEM 592.449219 1626202283.2366
MEM 596.945312 1626202283.3420
MEM 601.652344 1626202283.4498
MEM 599.359375 1626202283.5550
MEM 601.140625 1626202283.6612
MEM 605.765625 1626202283.7679
MEM 592.210938 1626202283.8729
MEM 574.671875 1626202283.9768
MEM 540.839844 1626202284.0857
MEM 529.554688 1626202284.2146
MEM 536.531250 1626202284.3238
MEM 545.605469 1626202284.4294
MEM 535.996094 1626202284.5416
MEM 552.671875 1626202284.6474
MEM 563.125000 1626202284.7566
MEM 566.214844 1626202284.8677
MEM 575.484375 1626202284.9777
MEM 581.066406 1626202285.0916
MEM 594.171875 1626202285.2017
MEM 599.972656 1626202285.3095
MEM 593.726562 1626202285.4349
MEM 605.347656 1626202285.5439
MEM 594.781250 1626202285.6622
MEM 591.242188 1626202285.7714
MEM 600.859375 1626202285.8787
MEM 592.984375 1626202285.9934
MEM 608.253906 1626202286.0975
MEM 606.652344 1626202286.2085
MEM 597.335938 1626202286.3217
MEM 572.246094 1626202286.4274
MEM 551.304688 1626202286.5360
MEM 523.906250 1626202286.6410
MEM 518.566406 1626202286.7485
MEM 524.722656 1626202286.8635
MEM 530.394531 1626202286.9807
MEM 533.527344 1626202287.0925
MEM 542.621094 1626202287.2100
MEM 549.546875 1626202287.3190
MEM 561.062500 1626202287.4258
MEM 575.257812 1626202287.5361
MEM 587.742188 1626202287.6424
MEM 602.046875 1626202287.7495
MEM 610.917969 1626202287.8672
MEM 619.171875 1626202287.9791
MEM 624.691406 1626202288.0880
MEM 630.214844 1626202288.2727
MEM 631.425781 1626202288.4420
MEM 634.859375 1626202288.5490
MEM 645.015625 1626202288.6578
MEM 649.007812 1626202288.7668
MEM 657.390625 1626202288.8747
MEM 672.246094 1626202288.9821
MEM 690.308594 1626202289.0939
MEM 691.769531 1626202289.2019
MEM 704.550781 1626202289.3111
MEM 707.847656 1626202289.4266
MEM 708.574219 1626202289.5566
MEM 709.910156 1626202289.6854
MEM 711.800781 1626202289.8412
MEM 716.070312 1626202289.9474
MEM 724.265625 1626202290.0516
MEM 737.367188 1626202290.1629
MEM 741.328125 1626202290.2733
MEM 750.578125 1626202290.3781
MEM 757.265625 1626202290.4873
MEM 760.734375 1626202290.5920
MEM 768.335938 1626202290.6991
MEM 756.191406 1626202290.8059
MEM 722.652344 1626202290.9157
MEM 721.332031 1626202291.0570
MEM 727.355469 1626202291.1723
MEM 736.257812 1626202291.2786
MEM 744.519531 1626202291.3973
MEM 757.117188 1626202291.5014
MEM 768.101562 1626202291.6103
